LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
  15363000   311.18833     -40694.965      388.66159     -40306.304      79.794803      130970.54    
  15364000   311.18833     -40694.967      388.66159     -40306.306      79.876394      130970.54    
  15365000   311.18833     -40694.967      388.66159     -40306.305      79.858439      130970.54    
  15366000   311.18833     -40694.962      388.66159     -40306.3        79.738882      130970.54    
  15367000   311.18833     -40694.966      388.66159     -40306.305      79.824206      130970.54    
  15368000   311.18833     -40694.968      388.66159     -40306.306      79.833298      130970.54    
  15369000   311.18833     -40694.967      388.66159     -40306.306      79.777738      130970.54    
  15370000   311.18833     -40694.968      388.66159     -40306.307      79.800938      130970.54    
  15371000   311.18833     -40694.964      388.66159     -40306.302      79.863788      130970.54    
  15372000   311.18833     -40694.964      388.66159     -40306.303      79.88186       130970.54    
  15373000   311.18833     -40694.965      388.66159     -40306.304      79.772347      130970.54    
  15374000   311.18833     -40694.966      388.66159     -40306.305      79.888528      130970.54    
  15375000   311.18833     -40694.966      388.66159     -40306.305      79.812934      130970.54    
  15376000   311.18833     -40694.963      388.66159     -40306.301      79.806397      130970.54    
  15377000   311.18833     -40694.966      388.66159     -40306.305      79.804775      130970.54    
  15378000   311.18833     -40694.964      388.66159     -40306.302      79.886102      130970.54    
  15379000   311.18833     -40694.966      388.66159     -40306.304      79.80004       130970.54    
  15380000   311.18833     -40694.965      388.66159     -40306.303      79.916297      130970.54    
  15381000   311.18833     -40694.965      388.66159     -40306.303      79.912024      130970.54    
  15382000   311.18833     -40694.969      388.66159     -40306.308      79.819498      130970.54    
  15383000   311.18833     -40694.967      388.66159     -40306.306      79.824892      130970.54    
  15384000   311.18833     -40694.966      388.66159     -40306.305      79.809151      130970.54    
  15385000   311.18833     -40694.969      388.66159     -40306.307      79.795978      130970.54    
  15386000   311.18833     -40694.965      388.66159     -40306.303      79.809712      130970.54    
  15387000   311.18833     -40694.967      388.66159     -40306.306      79.790363      130970.54    
  15388000   311.18833     -40694.967      388.66159     -40306.306      79.840787      130970.54    
  15389000   311.18833     -40694.966      388.66159     -40306.304      79.814224      130970.54    
  15390000   311.18833     -40694.969      388.66159     -40306.308      79.814385      130970.54    
  15391000   311.18833     -40694.968      388.66159     -40306.306      79.843673      130970.54    
  15392000   311.18833     -40694.965      388.66159     -40306.303      79.805918      130970.54    
  15393000   311.18833     -40694.968      388.66159     -40306.307      79.873484      130970.54    
  15394000   311.18833     -40694.96       388.66159     -40306.298      79.868431      130970.54    
  15395000   311.18833     -40694.967      388.66159     -40306.306      79.830362      130970.54    
  15396000   311.18833     -40694.966      388.66159     -40306.305      79.806087      130970.54    
  15397000   311.18833     -40694.97       388.66159     -40306.308      79.805409      130970.54    
  15398000   311.18833     -40694.963      388.66159     -40306.302      79.89761       130970.54    
  15399000   311.18833     -40694.97       388.66159     -40306.308      79.835794      130970.54    
  15400000   311.18833     -40694.969      388.66159     -40306.307      79.839371      130970.54    
  15401000   311.18833     -40694.966      388.66159     -40306.304      79.904956      130970.54    
  15402000   311.18833     -40694.967      388.66159     -40306.306      79.857867      130970.54    
  15403000   311.18833     -40694.965      388.66159     -40306.304      79.879088      130970.54    
  15404000   311.18833     -40694.967      388.66159     -40306.306      79.855335      130970.54    
  15405000   311.18833     -40694.967      388.66159     -40306.305      79.78368       130970.54    
  15406000   311.18833     -40694.967      388.66159     -40306.305      79.818649      130970.54    
  15407000   311.18833     -40694.968      388.66159     -40306.306      79.848034      130970.54    
  15408000   311.18833     -40694.963      388.66159     -40306.301      79.827544      130970.54    
  15409000   311.18833     -40694.969      388.66159     -40306.307      79.844702      130970.54    
  15410000   311.18833     -40694.96       388.66159     -40306.298      79.79643       130970.54    
  15411000   311.18833     -40694.967      388.66159     -40306.306      79.760569      130970.54    
  15412000   311.18833     -40694.966      388.66159     -40306.304      79.850384      130970.54    
  15413000   311.18833     -40694.965      388.66159     -40306.303      79.749578      130970.54    
  15414000   311.18833     -40694.965      388.66159     -40306.303      79.917387      130970.54    
  15415000   311.18833     -40694.967      388.66159     -40306.305      79.861147      130970.54    
  15416000   311.18833     -40694.967      388.66159     -40306.305      79.877936      130970.54    
  15417000   311.18833     -40694.97       388.66159     -40306.308      79.77404       130970.54    
  15418000   311.18833     -40694.967      388.66159     -40306.306      79.79906       130970.54    
  15419000   311.18833     -40694.968      388.66159     -40306.306      79.841578      130970.54    
  15420000   311.18833     -40694.966      388.66159     -40306.305      79.847814      130970.54    
  15421000   311.18833     -40694.966      388.66159     -40306.305      79.835806      130970.54    
  15422000   311.18833     -40694.968      388.66159     -40306.306      79.783691      130970.54    
  15423000   311.18833     -40694.969      388.66159     -40306.308      79.792832      130970.54    
  15424000   311.18833     -40694.968      388.66159     -40306.307      79.728042      130970.54    
  15425000   311.18833     -40694.967      388.66159     -40306.305      79.838604      130970.54    
  15426000   311.18833     -40694.966      388.66159     -40306.305      79.781352      130970.54    
  15427000   311.18833     -40694.963      388.66159     -40306.302      79.832222      130970.54    
  15428000   311.18833     -40694.967      388.66159     -40306.306      79.867392      130970.54    
  15429000   311.18833     -40694.966      388.66159     -40306.304      79.87201       130970.54    
  15430000   311.18833     -40694.968      388.66159     -40306.306      79.736837      130970.54    
  15431000   311.18833     -40694.965      388.66159     -40306.303      79.906199      130970.54    
  15432000   311.18833     -40694.968      388.66159     -40306.306      79.862589      130970.54    
  15433000   311.18833     -40694.965      388.66159     -40306.303      79.891523      130970.54    
  15434000   311.18833     -40694.968      388.66159     -40306.307      79.807238      130970.54    
  15435000   311.18833     -40694.965      388.66159     -40306.303      79.886875      130970.54    
  15436000   311.18833     -40694.969      388.66159     -40306.308      79.807155      130970.54    
  15437000   311.18833     -40694.967      388.66159     -40306.306      79.817566      130970.54    
  15438000   311.18833     -40694.968      388.66159     -40306.306      79.777572      130970.54    
  15439000   311.18833     -40694.969      388.66159     -40306.307      79.819833      130970.54    
  15440000   311.18833     -40694.965      388.66159     -40306.304      79.874737      130970.54    
  15441000   311.18833     -40694.967      388.66159     -40306.306      79.845096      130970.54    
  15442000   311.18833     -40694.966      388.66159     -40306.305      79.805669      130970.54    
  15443000   311.18833     -40694.969      388.66159     -40306.307      79.790204      130970.54    
  15444000   311.18833     -40694.966      388.66159     -40306.304      79.768784      130970.54    
  15445000   311.18833     -40694.965      388.66159     -40306.304      79.756141      130970.54    
  15446000   311.18833     -40694.966      388.66159     -40306.304      79.837913      130970.54    
  15447000   311.18833     -40694.965      388.66159     -40306.303      79.830603      130970.54    
  15448000   311.18833     -40694.968      388.66159     -40306.306      79.821869      130970.54    
  15449000   311.18833     -40694.964      388.66159     -40306.303      79.924425      130970.54    
  15450000   311.18833     -40694.964      388.66159     -40306.303      79.910002      130970.54    
  15451000   311.18833     -40694.967      388.66159     -40306.305      79.77016       130970.54    
  15452000   311.18833     -40694.966      388.66159     -40306.304      79.854773      130970.54    
  15453000   311.18833     -40694.968      388.66159     -40306.306      79.81777       130970.54    
  15454000   311.18833     -40694.969      388.66159     -40306.307      79.835569      130970.54    
  15455000   311.18833     -40694.968      388.66159     -40306.307      79.764633      130970.54    
  15456000   311.18833     -40694.968      388.66159     -40306.306      79.854849      130970.54    
  15457000   311.18833     -40694.968      388.66159     -40306.306      79.818002      130970.54    
  15458000   311.18833     -40694.964      388.66159     -40306.302      79.858676      130970.54    
  15459000   311.18833     -40694.967      388.66159     -40306.305      79.872271      130970.54    
  15460000   311.18833     -40694.97       388.66159     -40306.308      79.796507      130970.54    
  15461000   311.18833     -40694.968      388.66159     -40306.307      79.841742      130970.54    
  15462000   311.18833     -40694.967      388.66159     -40306.306      79.840522      130970.54    
  15463000   311.18833     -40694.964      388.66159     -40306.302      79.752674      130970.54    
  15464000   311.18833     -40694.968      388.66159     -40306.307      79.677027      130970.54    
  15465000   311.18833     -40694.963      388.66159     -40306.301      79.88896       130970.54    
  15466000   311.18833     -40694.961      388.66159     -40306.3        79.875902      130970.54    
  15467000   311.18833     -40694.965      388.66159     -40306.303      79.858879      130970.54    
  15468000   311.18833     -40694.969      388.66159     -40306.308      79.801916      130970.54    
  15469000   311.18833     -40694.968      388.66159     -40306.306      79.87361       130970.54    
  15470000   311.18833     -40694.968      388.66159     -40306.306      79.812806      130970.54    
  15471000   311.18833     -40694.967      388.66159     -40306.306      79.846772      130970.54    
  15472000   311.18833     -40694.963      388.66159     -40306.301      79.868252      130970.54    
  15473000   311.18833     -40694.964      388.66159     -40306.303      79.819942      130970.54    
  15474000   311.18833     -40694.97       388.66159     -40306.308      79.780674      130970.54    
  15475000   311.18833     -40694.967      388.66159     -40306.306      79.842661      130970.54    
  15476000   311.18833     -40694.962      388.66159     -40306.3        79.94829       130970.54    
  15477000   311.18833     -40694.969      388.66159     -40306.307      79.820367      130970.54    
  15478000   311.18833     -40694.967      388.66159     -40306.306      79.773446      130970.54    
  15479000   311.18833     -40694.965      388.66159     -40306.304      79.753169      130970.54    
  15480000   311.18833     -40694.969      388.66159     -40306.307      79.809705      130970.54    
  15481000   311.18833     -40694.968      388.66159     -40306.306      79.8805        130970.54    
  15482000   311.18833     -40694.966      388.66159     -40306.305      79.892867      130970.54    
  15483000   311.18833     -40694.97       388.66159     -40306.308      79.799002      130970.54    
  15484000   311.18833     -40694.968      388.66159     -40306.307      79.761628      130970.54    
  15485000   311.18833     -40694.967      388.66159     -40306.305      79.776542      130970.54    
  15486000   311.18833     -40694.966      388.66159     -40306.304      79.888614      130970.54    
  15487000   311.18833     -40694.966      388.66159     -40306.305      79.823944      130970.54    
  15488000   311.18833     -40694.968      388.66159     -40306.307      79.859152      130970.54    
  15489000   311.18833     -40694.966      388.66159     -40306.305      79.827561      130970.54    
  15490000   311.18833     -40694.964      388.66159     -40306.303      79.92802       130970.54    
  15491000   311.18833     -40694.968      388.66159     -40306.307      79.795116      130970.54    
  15492000   311.18833     -40694.961      388.66159     -40306.299      79.92081       130970.54    
  15493000   311.18833     -40694.967      388.66159     -40306.306      79.792895      130970.54    
  15494000   311.18833     -40694.966      388.66159     -40306.304      79.841238      130970.54    
  15495000   311.18833     -40694.967      388.66159     -40306.305      79.83879       130970.54    
  15496000   311.18833     -40694.965      388.66159     -40306.304      79.865182      130970.54    
  15497000   311.18833     -40694.967      388.66159     -40306.305      79.851027      130970.54    
  15498000   311.18833     -40694.97       388.66159     -40306.308      79.826604      130970.54    
  15499000   311.18833     -40694.967      388.66159     -40306.306      79.806478      130970.54    
  15500000   311.18833     -40694.962      388.66159     -40306.301      79.9164        130970.54    
  15501000   311.18833     -40694.964      388.66159     -40306.303      79.834687      130970.54    
  15502000   311.18833     -40694.958      388.66159     -40306.297      79.934959      130970.54    
  15503000   311.18833     -40694.958      388.66159     -40306.297      79.909717      130970.54    
  15504000   311.18833     -40694.964      388.66159     -40306.303      79.868884      130970.54    
  15505000   311.18833     -40694.968      388.66159     -40306.306      79.847278      130970.54    
  15506000   311.18833     -40694.963      388.66159     -40306.302      79.908225      130970.54    
  15507000   311.18833     -40694.968      388.66159     -40306.306      79.807441      130970.54    
  15508000   311.18833     -40694.965      388.66159     -40306.303      79.850812      130970.54    
  15509000   311.18833     -40694.968      388.66159     -40306.306      79.816613      130970.54    
  15510000   311.18833     -40694.968      388.66159     -40306.306      79.735925      130970.54    
  15511000   311.18833     -40694.969      388.66159     -40306.307      79.809578      130970.54    
  15512000   311.18833     -40694.967      388.66159     -40306.305      79.713745      130970.54    
  15513000   311.18833     -40694.965      388.66159     -40306.303      79.850953      130970.54    
  15514000   311.18833     -40694.966      388.66159     -40306.305      79.756711      130970.54    
  15515000   311.18833     -40694.965      388.66159     -40306.304      79.843925      130970.54    
  15516000   311.18833     -40694.96       388.66159     -40306.299      79.817407      130970.54    
  15517000   311.18833     -40694.967      388.66159     -40306.305      79.877353      130970.54    
  15518000   311.18833     -40694.97       388.66159     -40306.308      79.817639      130970.54    
  15519000   311.18833     -40694.964      388.66159     -40306.302      79.870538      130970.54    
  15520000   311.18833     -40694.967      388.66159     -40306.305      79.894659      130970.54    
  15521000   311.18833     -40694.967      388.66159     -40306.306      79.792445      130970.54    
  15522000   311.18833     -40694.965      388.66159     -40306.303      79.864431      130970.54    
  15523000   311.18833     -40694.97       388.66159     -40306.308      79.81252       130970.54    
  15524000   311.18833     -40694.966      388.66159     -40306.304      79.837983      130970.54    
  15525000   311.18833     -40694.971      388.66159     -40306.309      79.795776      130970.54    
  15526000   311.18833     -40694.966      388.66159     -40306.304      79.897452      130970.54    
  15527000   311.18833     -40694.964      388.66159     -40306.302      79.833555      130970.54    
  15528000   311.18833     -40694.967      388.66159     -40306.306      79.86315       130970.54    
  15529000   311.18833     -40694.964      388.66159     -40306.303      79.83023       130970.54    
  15530000   311.18833     -40694.967      388.66159     -40306.305      79.855877      130970.54    
  15531000   311.18833     -40694.969      388.66159     -40306.307      79.837828      130970.54    
  15532000   311.18833     -40694.966      388.66159     -40306.305      79.894519      130970.54    
  15533000   311.18833     -40694.966      388.66159     -40306.304      79.811196      130970.54    
  15534000   311.18833     -40694.968      388.66159     -40306.306      79.839414      130970.54    
  15535000   311.18833     -40694.967      388.66159     -40306.305      79.866188      130970.54    
  15536000   311.18833     -40694.965      388.66159     -40306.303      79.826298      130970.54    
  15537000   311.18833     -40694.966      388.66159     -40306.304      79.813207      130970.54    
  15538000   311.18833     -40694.97       388.66159     -40306.308      79.765957      130970.54    
  15539000   311.18833     -40694.97       388.66159     -40306.308      79.803458      130970.54    
  15540000   311.18833     -40694.968      388.66159     -40306.306      79.748165      130970.54    
  15541000   311.18833     -40694.968      388.66159     -40306.307      79.818863      130970.54    
  15542000   311.18833     -40694.969      388.66159     -40306.307      79.731275      130970.54    
  15543000   311.18833     -40694.964      388.66159     -40306.303      79.820479      130970.54    
  15544000   311.18833     -40694.967      388.66159     -40306.305      79.900187      130970.54    
  15545000   311.18833     -40694.966      388.66159     -40306.304      79.797542      130970.54    
  15546000   311.18833     -40694.968      388.66159     -40306.306      79.780167      130970.54    
  15547000   311.18833     -40694.968      388.66159     -40306.306      79.794785      130970.54    
  15548000   311.18833     -40694.967      388.66159     -40306.306      79.830075      130970.54    
  15549000   311.18833     -40694.966      388.66159     -40306.304      79.871075      130970.54    
  15550000   311.18833     -40694.968      388.66159     -40306.306      79.827477      130970.54    
  15551000   311.18833     -40694.967      388.66159     -40306.305      79.797816      130970.54    
  15552000   311.18833     -40694.969      388.66159     -40306.307      79.798951      130970.54    
  15553000   311.18833     -40694.964      388.66159     -40306.303      79.882203      130970.54    
  15554000   311.18833     -40694.969      388.66159     -40306.308      79.793065      130970.54    
  15555000   311.18833     -40694.966      388.66159     -40306.305      79.800188      130970.54    
  15556000   311.18833     -40694.967      388.66159     -40306.306      79.797304      130970.54    
  15557000   311.18833     -40694.967      388.66159     -40306.305      79.764347      130970.54    
  15558000   311.18833     -40694.968      388.66159     -40306.307      79.766618      130970.54    
  15559000   311.18833     -40694.967      388.66159     -40306.305      79.822581      130970.54    
  15560000   311.18833     -40694.969      388.66159     -40306.307      79.805737      130970.54    
  15561000   311.18833     -40694.965      388.66159     -40306.304      79.866621      130970.54    
  15562000   311.18833     -40694.966      388.66159     -40306.304      79.889268      130970.54    
  15563000   311.18833     -40694.965      388.66159     -40306.304      79.771613      130970.54    
  15564000   311.18833     -40694.966      388.66159     -40306.304      79.786617      130970.54    
  15565000   311.18833     -40694.962      388.66159     -40306.3        79.934329      130970.54    
  15566000   311.18833     -40694.966      388.66159     -40306.305      79.798599      130970.54    
  15567000   311.18833     -40694.968      388.66159     -40306.306      79.814617      130970.54    
  15568000   311.18833     -40694.966      388.66159     -40306.304      79.771222      130970.54    
  15569000   311.18833     -40694.969      388.66159     -40306.307      79.794772      130970.54    
  15570000   311.18833     -40694.967      388.66159     -40306.306      79.797272      130970.54    
  15571000   311.18833     -40694.964      388.66159     -40306.303      79.811684      130970.54    
  15572000   311.18833     -40694.967      388.66159     -40306.306      79.753516      130970.54    
  15573000   311.18833     -40694.964      388.66159     -40306.302      79.893659      130970.54    
  15574000   311.18833     -40694.965      388.66159     -40306.303      79.915586      130970.54    
  15575000   311.18833     -40694.97       388.66159     -40306.308      79.772893      130970.54    
  15576000   311.18833     -40694.967      388.66159     -40306.306      79.703395      130970.54    
  15577000   311.18833     -40694.968      388.66159     -40306.306      79.784195      130970.54    
  15578000   311.18833     -40694.969      388.66159     -40306.307      79.805203      130970.54    
  15579000   311.18833     -40694.97       388.66159     -40306.308      79.817091      130970.54    
  15580000   311.18833     -40694.969      388.66159     -40306.307      79.82075       130970.54    
  15581000   311.18833     -40694.962      388.66159     -40306.3        79.926191      130970.54    
  15582000   311.18833     -40694.966      388.66159     -40306.304      79.832832      130970.54    
  15583000   311.18833     -40694.969      388.66159     -40306.307      79.831842      130970.54    
  15584000   311.18833     -40694.965      388.66159     -40306.303      79.856567      130970.54    
  15585000   311.18833     -40694.969      388.66159     -40306.307      79.780736      130970.54    
  15586000   311.18833     -40694.967      388.66159     -40306.305      79.863594      130970.54    
  15587000   311.18833     -40694.968      388.66159     -40306.307      79.857158      130970.54    
  15588000   311.18833     -40694.964      388.66159     -40306.302      79.855729      130970.54    
  15589000   311.18833     -40694.967      388.66159     -40306.305      79.829862      130970.54    
  15590000   311.18833     -40694.961      388.66159     -40306.3        79.856697      130970.54    
  15591000   311.18833     -40694.969      388.66159     -40306.308      79.814097      130970.54    
  15592000   311.18833     -40694.968      388.66159     -40306.306      79.853788      130970.54    
  15593000   311.18833     -40694.967      388.66159     -40306.306      79.854666      130970.54    
  15594000   311.18833     -40694.968      388.66159     -40306.306      79.838714      130970.54    
  15595000   311.18833     -40694.961      388.66159     -40306.299      79.910647      130970.54    
  15596000   311.18833     -40694.967      388.66159     -40306.305      79.880143      130970.54    
  15597000   311.18833     -40694.968      388.66159     -40306.306      79.877748      130970.54    
  15598000   311.18833     -40694.966      388.66159     -40306.304      79.877195      130970.54    
  15599000   311.18833     -40694.966      388.66159     -40306.304      79.805268      130970.54    
  15600000   311.18833     -40694.967      388.66159     -40306.305      79.760619      130970.54    
  15601000   311.18833     -40694.968      388.66159     -40306.307      79.822441      130970.54    
  15602000   311.18833     -40694.967      388.66159     -40306.306      79.850305      130970.54    
  15603000   311.18833     -40694.967      388.66159     -40306.305      79.787509      130970.54    
  15604000   311.18833     -40694.961      388.66159     -40306.3        79.933836      130970.54    
  15605000   311.18833     -40694.965      388.66159     -40306.303      79.840052      130970.54    
  15606000   311.18833     -40694.964      388.66159     -40306.302      79.824753      130970.54    
  15607000   311.18833     -40694.961      388.66159     -40306.3        79.895912      130970.54    
  15608000   311.18833     -40694.968      388.66159     -40306.307      79.851357      130970.54    
  15609000   311.18833     -40694.964      388.66159     -40306.302      79.917349      130970.54    
  15610000   311.18833     -40694.965      388.66159     -40306.303      79.864071      130970.54    
  15611000   311.18833     -40694.968      388.66159     -40306.306      79.876215      130970.54    
  15612000   311.18833     -40694.968      388.66159     -40306.306      79.815819      130970.54    
  15613000   311.18833     -40694.969      388.66159     -40306.307      79.775379      130970.54    
  15614000   311.18833     -40694.967      388.66159     -40306.306      79.806041      130970.54    
  15615000   311.18833     -40694.967      388.66159     -40306.305      79.747452      130970.54    
  15616000   311.18833     -40694.971      388.66159     -40306.309      79.717656      130970.54    
  15617000   311.18833     -40694.964      388.66159     -40306.302      79.87407       130970.54    
  15618000   311.18833     -40694.962      388.66159     -40306.3        79.85432       130970.54    
  15619000   311.18833     -40694.969      388.66159     -40306.307      79.734681      130970.54    
  15620000   311.18833     -40694.967      388.66159     -40306.306      79.831467      130970.54    
  15621000   311.18833     -40694.967      388.66159     -40306.305      79.877528      130970.54    
  15622000   311.18833     -40694.964      388.66159     -40306.302      79.848429      130970.54    
  15623000   311.18833     -40694.964      388.66159     -40306.303      79.846711      130970.54    
  15624000   311.18833     -40694.968      388.66159     -40306.306      79.856187      130970.54    
  15625000   311.18833     -40694.966      388.66159     -40306.304      79.805177      130970.54    
  15626000   311.18833     -40694.968      388.66159     -40306.307      79.795207      130970.54    
  15627000   311.18833     -40694.967      388.66159     -40306.305      79.788823      130970.54    
  15628000   311.18833     -40694.969      388.66159     -40306.307      79.749326      130970.54    
  15629000   311.18833     -40694.967      388.66159     -40306.306      79.889265      130970.54    
  15630000   311.18833     -40694.964      388.66159     -40306.302      79.743357      130970.54    
  15631000   311.18833     -40694.964      388.66159     -40306.302      79.823959      130970.54    
  15632000   311.18833     -40694.969      388.66159     -40306.307      79.853558      130970.54    
  15633000   311.18833     -40694.968      388.66159     -40306.306      79.766667      130970.54    
  15634000   311.18833     -40694.968      388.66159     -40306.306      79.782242      130970.54    
  15635000   311.18833     -40694.968      388.66159     -40306.306      79.794906      130970.54    
  15636000   311.18833     -40694.966      388.66159     -40306.305      79.835975      130970.54    
  15637000   311.18833     -40694.967      388.66159     -40306.306      79.800028      130970.54    
  15638000   311.18833     -40694.967      388.66159     -40306.305      79.856757      130970.54    
  15639000   311.18833     -40694.965      388.66159     -40306.304      79.88001       130970.54    
  15640000   311.18833     -40694.967      388.66159     -40306.305      79.875217      130970.54    
  15641000   311.18833     -40694.965      388.66159     -40306.303      79.775626      130970.54    
  15642000   311.18833     -40694.966      388.66159     -40306.304      79.84274       130970.54    
  15643000   311.18833     -40694.966      388.66159     -40306.305      79.863091      130970.54    
  15644000   311.18833     -40694.968      388.66159     -40306.307      79.822234      130970.54    
  15645000   311.18833     -40694.961      388.66159     -40306.3        79.910697      130970.54    
  15646000   311.18833     -40694.966      388.66159     -40306.304      79.865514      130970.54    
  15647000   311.18833     -40694.961      388.66159     -40306.3        79.941852      130970.54    
  15648000   311.18833     -40694.964      388.66159     -40306.303      79.879526      130970.54    
  15649000   311.18833     -40694.966      388.66159     -40306.305      79.812678      130970.54    
  15650000   311.18833     -40694.955      388.66159     -40306.294      79.954899      130970.54    
  15651000   311.18833     -40694.968      388.66159     -40306.306      79.762157      130970.54    
  15652000   311.18833     -40694.966      388.66159     -40306.305      79.731179      130970.54    
  15653000   311.18833     -40694.967      388.66159     -40306.305      79.844417      130970.54    
  15654000   311.18833     -40694.968      388.66159     -40306.307      79.839477      130970.54    
  15655000   311.18833     -40694.967      388.66159     -40306.306      79.815238      130970.54    
  15656000   311.18833     -40694.968      388.66159     -40306.306      79.819284      130970.54    
  15657000   311.18833     -40694.969      388.66159     -40306.308      79.789933      130970.54    
  15658000   311.18833     -40694.969      388.66159     -40306.307      79.810766      130970.54    
  15659000   311.18833     -40694.966      388.66159     -40306.304      79.814055      130970.54    
  15660000   311.18833     -40694.962      388.66159     -40306.3        79.904543      130970.54    
  15661000   311.18833     -40694.966      388.66159     -40306.304      79.895538      130970.54    
  15662000   311.18833     -40694.966      388.66159     -40306.304      79.892833      130970.54    
  15663000   311.18833     -40694.966      388.66159     -40306.304      79.874896      130970.54    
  15664000   311.18833     -40694.968      388.66159     -40306.306      79.835089      130970.54    
  15665000   311.18833     -40694.965      388.66159     -40306.304      79.842291      130970.54    
  15666000   311.18833     -40694.969      388.66159     -40306.307      79.791548      130970.54    
  15667000   311.18833     -40694.966      388.66159     -40306.304      79.804264      130970.54    
  15668000   311.18833     -40694.967      388.66159     -40306.305      79.884351      130970.54    
  15669000   311.18833     -40694.965      388.66159     -40306.304      79.896051      130970.54    
  15670000   311.18833     -40694.967      388.66159     -40306.305      79.887511      130970.54    
  15671000   311.18833     -40694.964      388.66159     -40306.303      79.855271      130970.54    
  15672000   311.18833     -40694.964      388.66159     -40306.302      79.857404      130970.54    
  15673000   311.18833     -40694.969      388.66159     -40306.307      79.699271      130970.54    
  15674000   311.18833     -40694.967      388.66159     -40306.305      79.870402      130970.54    
  15675000   311.18833     -40694.969      388.66159     -40306.307      79.771605      130970.54    
  15676000   311.18833     -40694.966      388.66159     -40306.304      79.829185      130970.54    
  15677000   311.18833     -40694.968      388.66159     -40306.307      79.820624      130970.54    
  15678000   311.18833     -40694.963      388.66159     -40306.302      79.832859      130970.54    
  15679000   311.18833     -40694.965      388.66159     -40306.304      79.847958      130970.54    
  15680000   311.18833     -40694.968      388.66159     -40306.306      79.816777      130970.54    
  15681000   311.18833     -40694.967      388.66159     -40306.305      79.821379      130970.54    
  15682000   311.18833     -40694.966      388.66159     -40306.304      79.855847      130970.54    
  15683000   311.18833     -40694.965      388.66159     -40306.303      79.833516      130970.54    
  15684000   311.18833     -40694.968      388.66159     -40306.307      79.848124      130970.54    
  15685000   311.18833     -40694.961      388.66159     -40306.3        79.804554      130970.54    
  15686000   311.18833     -40694.969      388.66159     -40306.307      79.707298      130970.54    
  15687000   311.18833     -40694.968      388.66159     -40306.306      79.797664      130970.54    
  15688000   311.18833     -40694.968      388.66159     -40306.307      79.79735       130970.54    
  15689000   311.18833     -40694.962      388.66159     -40306.301      79.843689      130970.54    
  15690000   311.18833     -40694.967      388.66159     -40306.305      79.843411      130970.54    
  15691000   311.18833     -40694.963      388.66159     -40306.301      79.904011      130970.54    
  15692000   311.18833     -40694.967      388.66159     -40306.305      79.858356      130970.54    
  15693000   311.18833     -40694.968      388.66159     -40306.306      79.882589      130970.54    
  15694000   311.18833     -40694.968      388.66159     -40306.306      79.784753      130970.54    
  15695000   311.18833     -40694.966      388.66159     -40306.304      79.907272      130970.54    
  15696000   311.18833     -40694.968      388.66159     -40306.306      79.806363      130970.54    
  15697000   311.18833     -40694.967      388.66159     -40306.305      79.785249      130970.54    
  15698000   311.18833     -40694.968      388.66159     -40306.306      79.836836      130970.54    
  15699000   311.18833     -40694.968      388.66159     -40306.307      79.840904      130970.54    
  15700000   311.18833     -40694.968      388.66159     -40306.306      79.837874      130970.54    
  15701000   311.18833     -40694.965      388.66159     -40306.303      79.897352      130970.54    
  15702000   311.18833     -40694.967      388.66159     -40306.305      79.827656      130970.54    
  15703000   311.18833     -40694.962      388.66159     -40306.301      79.843245      130970.54    
  15704000   311.18833     -40694.962      388.66159     -40306.301      79.9444        130970.54    
