ITEM: TIMESTEP
26000
ITEM: NUMBER OF ATOMS
2835
ITEM: BOX BOUNDS pp pp pp
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
ITEM: ATOMS id type x y z q
1298 1 -1.05466 38.2658 47.4877 0.177261
1295 2 -1.15128 38.3059 46.4111 -0.296833
1333 2 3.16088 39.7602 49.1756 -0.104694
2285 1 3.15768 37.5091 50.5844 0.117494
2750 1 -1.16059 41.7806 44.3022 0.16484
2538 2 -0.517788 42.0436 45.1234 -0.172801
2229 1 -1.18519 42.6173 46.8773 0.0727456
2751 1 0.43762 41.5083 45.207 0.146144
2227 2 -0.876979 42.9715 45.8695 -0.0764358
2228 1 -1.72724 43.5708 45.4819 0.0855736
1334 1 2.67405 38.923 48.7641 0.0967703
1296 1 -1.50009 39.2845 46.1843 0.170503
1332 1 2.19695 41.355 47.9431 0.0681129
1286 1 1.24982 43.4611 46.4893 0.0752661
1510 1 1.00784 38.7375 45.8207 0.0514414
1329 2 2.36311 41.1038 48.9951 -0.19586
1330 1 1.37817 41.0189 49.4373 0.079827
2230 2 0.372862 44.0043 46.1613 -0.134079
1299 2 0.236357 37.9727 45.7006 -0.0880582
1331 1 2.89008 41.907 49.4833 0.0790936
2284 2 3.87849 38.2151 51.0049 -0.109453
1335 1 4.10998 39.8291 48.6926 0.0615609
2287 2 5.33709 38.134 50.3733 -0.202284
2289 1 5.37892 38.4359 49.319 0.0767726
2290 1 6.00842 38.819 50.8533 0.0886693
2281 2 3.29145 39.6419 50.7511 -0.104831
1639 1 15.5124 41.453 47.0371 0.0571568
1638 1 15.4821 41.8007 47.845 0.0892528
1361 3 14.9142 43.5256 50.2223 -0.103238
1364 3 13.9129 39.3795 45.6064 -0.159955
1360 3 16.1053 43.9473 50.3081 -0.104192
1415 1 28.1448 40.6216 46.239 0.0909097
1416 1 27.3523 40.8897 47.7743 0.0934073
1413 2 27.6791 41.4052 46.8737 -0.21211
1414 1 26.7959 41.8238 46.3897 0.0896533
2052 1 26.6176 43.2868 49.7346 0.0111853
1307 1 28.2422 43.3443 47.8083 0.0595649
1410 2 28.6999 42.5441 47.2102 -0.086001
1411 1 29.0953 43.0521 46.3124 0.0666258
1409 1 29.5656 41.4862 48.9521 0.125797
1407 2 29.9183 41.9067 48.0071 -0.136767
1408 1 30.4041 41.1203 47.4459 0.0789128
1300 1 30.5323 43.659 49.0821 0.0864109
1403 1 33.0671 43.2504 49.0397 0.0971037
1406 1 31.2293 43.6347 47.5199 0.064764
1400 2 32.3349 42.4356 48.9428 -0.233376
1402 1 32.778 41.6387 48.3202 0.0901729
1401 1 32.2281 41.9809 49.9105 0.156335
1404 2 30.9774 42.9999 48.3526 -0.0866822
1551 1 54.7411 38.9288 48.8617 0.0769446
2510 3 53.6704 39.476 44.1091 -0.178434
2494 2 54.9571 39.9098 48.478 -0.0850029
2498 1 54.2704 40.0223 46.4345 0.163034
2500 1 55.6446 38.9289 46.6021 0.189057
2493 1 57.1846 39.8655 48.886 0.0861255
2497 2 55.2464 39.8845 46.9357 -0.277064
2491 2 56.2943 40.5039 49.0686 -0.11062
2499 1 55.9582 40.6751 46.6363 0.130535
2495 1 54.1163 40.5057 48.7475 0.054805
2492 1 56.5012 41.4665 48.5759 0.0573193
1542 1 55.6283 38.6056 51.2733 0.113783
1543 2 56.0758 40.6905 50.6171 -0.0904887
1502 1 61.6581 37.5594 50.5774 0.159683
1351 3 77.2635 39.5683 45.1998 -0.133945
1350 3 77.6694 40.6668 45.671 -0.151854
2233 2 -0.169393 44.9904 47.245 -0.0871634
1291 2 0.775597 46.2463 47.1194 -0.204192
1294 1 0.632791 46.7461 46.1714 0.0859776
2547 1 0.580294 44.5541 45.2636 0.112343
1289 1 -0.166782 44.5693 48.2532 0.0516587
2235 1 -1.22206 45.2361 47.0453 0.0604033
1293 1 1.84864 45.9814 47.2898 0.0859657
1292 1 0.471154 47.0176 47.8618 0.0878165
1680 3 26.5909 50.2499 46.3037 -0.0882647
1679 3 25.6357 50.2759 45.4837 -0.0864711
1671 3 7.61089 55.2514 48.2915 -0.133431
1672 3 8.14981 55.5208 49.4023 -0.0970386
1629 1 6.63801 56.1732 45.8312 0.141213
1627 2 6.70247 57.2385 46.052 -0.245354
1628 1 5.8574 57.511 46.712 0.127526
1630 1 7.6328 57.3965 46.6466 0.145034
1642 1 10.9736 57.5015 45.4251 0.102318
1779 3 31.5284 56.9817 45.39 -0.129161
1738 1 34.0442 55.4017 48.1605 0.0705745
1735 1 33.8606 56.6271 45.7144 0.17318
1778 3 31.0345 57.5651 44.39 -0.0937493
2634 1 32.1052 54.2334 50.8298 0.286827
1747 1 37.2469 55.2911 49.7325 0.0895016
1745 2 37.1279 56.1478 50.444 -0.201537
1748 1 37.9678 56.7936 50.2362 0.0884096
1739 2 35.5363 57.1075 48.7533 -0.13646
1732 2 34.8004 56.3141 46.1984 -0.244357
1736 2 34.6838 56.2132 47.7597 -0.100102
1733 1 35.5541 57.0381 45.8657 0.0974747
1734 1 35.0638 55.3424 45.7813 0.106191
1743 1 34.907 56.0626 50.6056 0.0659527
1742 2 35.6653 56.764 50.2539 -0.0889624
1737 1 34.525 57.2077 48.2916 0.135073
1647 1 -0.592721 64.2587 50.7044 0.126166
1631 2 6.6613 58.0625 44.7147 -0.137966
1633 1 6.79042 59.1374 44.9295 0.130502
1637 2 9.11018 57.9029 44.3224 0.0133906
1641 1 10.3873 59.2083 45.4461 0.0901372
1640 2 10.4715 58.296 44.7944 -0.222301
1718 1 26.5998 63.6818 45.2241 0.106185
1741 1 36.2063 57.8685 48.3541 0.0767978
1744 1 35.5546 57.6753 50.8466 0.0762812
1856 1 60.7455 57.8486 49.3627 0.0533011
1676 3 74.3724 64.1813 46.0911 -0.0961989
1619 1 -2.30534 69.528 45.2834 0.0937087
1617 2 -2.25615 68.4569 45.5228 -0.170195
1612 1 0.221371 69.8736 46.8701 0.075715
1616 1 -1.31909 68.0037 47.3782 0.066688
1614 2 -1.05105 68.0172 46.2501 -0.0684847
1825 1 -0.879822 66.9362 46.101 0.0460956
1610 2 0.306437 68.8868 46.2621 -0.162583
1613 1 1.83437 68.1189 46.369 0.037631
1588 1 1.37254 68.2246 47.3789 0.0183457
1611 1 0.815839 68.952 45.2845 0.0920994
1771 3 21.042 70.2904 45.2783 -0.205605
1780 3 27.0153 69.8615 44.5069 -0.158795
1730 1 24.8156 69.6543 44.4209 0.156103
1723 1 26.025 67.4563 45.5298 0.161759
1717 1 27.3079 65.1951 45.7437 0.116115
1722 2 25.4189 66.9824 44.7616 -0.154522
1715 2 26.6428 64.7543 45.0119 -0.238107
1622 1 23.2859 66.9818 44.1759 0.0798835
1767 3 24.6722 67.3017 48.5645 -0.12363
1725 2 23.9935 67.6219 44.649 -0.0992747
1766 3 25.7306 66.7764 48.0974 -0.14443
1726 1 23.5606 67.7494 45.6447 0.120959
1721 1 24.6786 65.1833 45.9485 0.101535
1719 2 25.2269 65.4296 45.0223 -0.103221
2016 1 59.6015 68.1491 50.6085 0.0944552
2015 1 58.7879 69.6968 50.3258 0.0860371
2118 2 59.0329 68.938 51.0861 -0.220061
1618 1 78.0043 67.8639 45.1438 0.119395
1675 3 74.6237 65.3429 45.5919 -0.0969064
1661 3 72.2581 70.8051 47.6143 -0.353226
1662 3 73.1484 69.8474 47.66 -0.0975149
2527 1 72.2279 71.1993 46.8475 0.395832
1909 1 4.81003 75.2774 50.4422 0.0928249
1910 1 22.7046 71.9077 48.6603 0.113774
1911 1 23.7192 72.9696 49.6301 0.0905172
2013 2 23.3862 72.7776 48.6211 -0.212666
2014 1 22.7795 73.6771 48.4063 0.081196
1706 1 22.8639 72.1275 46.1732 0.107902
1709 1 25.1292 71.5051 44.8324 0.0998628
2653 2 24.7851 72.5259 44.9697 -0.11
2650 2 23.779 72.7604 46.1698 -0.11652
2649 1 25.0088 71.6221 47.6425 0.106233
2022 1 23.3122 73.7489 46.1021 0.0632535
2647 2 24.531 72.5835 47.5373 -0.10931
2655 1 25.6862 73.1451 45.0904 0.0916346
2648 1 25.2978 73.3461 47.6396 0.0700721
2283 1 2.33956 39.7669 51.2531 0.0770912
2282 1 3.90742 40.4482 51.1319 0.0671729
1341 1 3.86894 37.9633 52.0672 0.0751845
2541 1 20.6136 43.5261 54.1244 0.0973773
2643 2 21.5466 44.1079 54.2927 -0.220962
1435 1 26.9555 39.3667 54.2683 0.156691
1455 3 25.6433 42.0435 55.5623 -0.133113
1456 3 25.676 41.7334 54.3349 -0.166318
1437 1 27.9777 40.183 55.4004 0.154118
1434 2 27.8789 39.2611 54.8482 -0.252427
2644 1 21.9825 43.6352 55.1663 0.114861
2333 1 22.8293 43.0831 52.7673 0.0855463
2340 1 25.3019 43.2846 52.8235 0.147858
2332 2 22.539 44.079 53.0598 -0.0966098
1436 1 27.6886 38.4746 55.6008 0.0962246
1353 3 30.0688 41.8342 51.6157 -0.151596
1352 3 30.4429 40.6146 51.6883 -0.181926
1446 1 30.4465 38.1018 51.7101 0.108387
1439 1 29.207 39.6744 53.2132 0.166479
1440 1 30.0435 39.1115 54.5813 0.08057
1438 2 29.1191 38.9624 53.9793 -0.130917
2386 2 29.1158 37.4907 53.3956 -0.135974
2390 1 31.3087 37.6259 53.171 0.100939
2350 1 42.8313 42.2485 56.8415 0.0896475
2456 1 43.3639 41.0156 55.5917 0.0888177
2454 2 42.7534 41.2285 56.4709 -0.130426
2453 1 41.8207 39.261 56.5345 0.0930119
2450 2 41.7737 40.2485 57.0805 -0.194119
2452 1 40.7412 40.6846 57.0412 0.0933919
1540 1 57.3057 38.876 50.8463 0.09834
1539 2 56.4307 39.3434 51.327 -0.232669
1560 3 58.0954 37.4688 54.8925 -0.154903
1544 1 55.0762 40.9947 50.7483 0.0670787
1541 1 56.6408 39.4973 52.377 0.126651
1545 1 56.7088 41.4894 51.0098 0.0508083
2438 1 59.1054 40.8483 52.961 0.0454196
2749 1 58.4799 39.8438 55.3674 0.159964
2748 2 59.222 40.6335 55.1914 -0.248034
2646 1 58.7024 41.6026 55.3754 0.09404
2757 1 59.6719 38.4337 53.6762 0.153626
2645 1 59.9799 40.4866 55.9205 0.109415
2437 2 59.841 40.6169 53.7416 -0.0676043
2445 1 60.1599 39.45 51.3028 0.056836
2440 2 60.4273 39.1744 53.4871 -0.158394
2439 1 60.5772 41.4459 53.6493 0.0552838
2443 2 60.9043 39.0993 51.9944 -0.0809761
1499 1 61.774 39.7155 51.8144 0.0608912
1501 2 61.1912 37.5893 51.6021 -0.260197
1496 1 61.2507 39.0016 54.1645 0.0832354
2540 1 21.2115 45.1007 54.5272 0.0913645
2334 1 22.0439 44.4866 52.1979 0.0712776
2652 1 24.0752 44.7911 54.4743 0.10528
1398 1 26.1589 46.2847 52.7678 0.0777964
1391 1 23.7477 45.9036 53.2224 0.0696337
1399 1 26.579 45.1866 54.0511 0.116411
1396 2 26.3363 45.2305 52.9876 -0.209869
1394 1 24.8929 44.3338 51.5174 0.0546639
2335 2 23.8501 44.8717 53.4213 -0.121177
2338 2 25.0971 44.3334 52.6115 -0.110023
1397 1 27.2227 44.9452 52.3987 0.101671
1372 1 31.0649 46.7076 54.2989 0.0423499
1776 3 31.0219 55.6901 51.586 -0.11624
1777 3 31.2825 54.3478 51.4725 -0.263232
1746 1 37.2708 55.7829 51.4797 0.0847894
1881 3 58.5619 57.518 57.0459 -0.0934474
2824 3 64.4114 53.6269 53.6915 -0.208171
2737 1 65.1224 53.367 52.6656 0.234454
2825 3 65.2863 53.8459 54.7152 -0.104834
2818 3 70.9243 57.474 55.1432 -0.0848368
2819 3 72.1097 57.0454 55.2351 -0.085866
2720 3 21.1524 60.789 56.2726 -0.141006
1751 1 22.7376 62.6639 54.2354 0.155227
1752 1 22.2431 62.866 52.546 0.108628
2719 3 22.2609 60.0464 56.0705 -0.432027
1753 2 24.3344 63.5965 53.0471 -0.114585
2704 2 27.042 64.0101 52.7493 -0.0986288
1749 2 23.0957 62.6441 53.2168 -0.24322
2701 2 25.7615 63.1212 52.5893 -0.12265
1754 1 24.8559 63.5751 52.0819 0.132593
2703 1 25.8954 62.0712 52.2759 0.0714471
1750 1 23.3889 61.6166 52.9628 0.120329
2709 1 27.978 62.4725 54.1345 0.0895637
2710 1 28.4909 62.4117 52.4591 0.0944809
2707 2 28.2356 63.0982 53.2416 -0.20762
2708 1 29.1578 63.6378 53.4756 0.0879043
1770 3 40.4852 62.5213 52.38 -0.426017
1740 1 40.7889 61.8134 52.6733 0.410064
1842 1 58.4983 60.89 56.4832 0.165881
1871 3 56.0975 60.1431 53.6828 -0.0884442
1872 3 56.5613 61.2561 53.3438 -0.105702
1846 1 58.5946 63.1592 57.8366 0.0890161
1882 3 59.6498 58.1142 56.9825 -0.131071
1841 2 59.3123 61.1479 57.1649 -0.157536
1838 1 59.9714 62.4697 55.5532 0.103499
1843 1 59.6769 60.322 57.7938 0.149855
1840 1 60.7386 60.9617 55.3424 0.129107
1837 2 60.4537 61.6796 56.092 -0.22666
1839 1 61.343 62.092 56.6182 0.085223
2614 3 74.1958 64.0218 53.9666 -0.0958771
2615 3 75.4271 63.6608 54.4663 -0.0894135
1646 1 -0.300772 65.9932 51.3865 0.118648
1645 1 0.750897 64.5318 51.8529 0.124643
1644 2 -0.143703 64.9115 51.4256 -0.270843
1755 1 24.2009 64.616 53.4072 0.0840837
1761 1 27.3015 64.5505 51.8372 0.0887076
2705 1 26.9228 64.7854 53.4815 0.0790198
1866 1 55.3561 69.6056 57.1165 0.0949367
2810 1 55.9141 67.9188 57.2672 0.148712
1859 1 57.896 70.2755 57.0514 0.0800437
1858 2 58.0454 69.4448 57.7979 -0.100688
1860 1 58.1332 68.5432 57.156 0.131359
1875 3 57.7506 69.1474 54.8676 -0.189156
1876 3 56.7262 68.4116 54.6465 -0.140857
2119 1 58.0835 68.4936 51.3982 0.125988
2127 1 57.9204 70.5508 52.8658 0.128805
2755 2 58.975 70.8313 52.755 -0.11667
2809 2 55.5515 68.784 57.8306 -0.112888
2753 1 60.0651 68.9071 53.0524 0.0915903
2752 2 59.8559 69.627 52.2318 -0.0871727
2754 1 60.8279 69.9223 51.874 0.0625536
2760 1 59.9167 70.3976 54.7318 0.0875186
219 1 70.6774 65.7749 56.7343 0.393896
2833 3 70.6465 66.21 57.5237 -0.349322
1666 3 1.13944 76.9398 52.6436 -0.142971
1665 3 0.0685817 76.5574 52.1535 -0.119847
1609 1 0.889996 74.4384 53.121 0.172454
1607 1 0.6929 73.3246 54.4838 0.0939897
2550 1 2.70654 72.6263 53.0762 0.0588786
1604 1 3.39236 73.2791 54.4741 0.064813
1606 2 1.35383 74.1036 54.0245 -0.249606
1608 1 1.36143 74.9732 54.7436 0.129866
2548 2 2.75263 73.5232 53.6281 -0.0826953
1917 1 2.82243 74.9633 51.9611 0.116569
1601 1 3.40035 75.6495 53.3857 0.110381
2545 2 3.3933 74.7211 52.8449 -0.142592
2120 1 5.04605 76.39 51.8597 0.100126
1908 2 5.276 75.3995 51.4423 -0.21083
2542 2 4.85636 74.2738 52.4546 -0.0935687
2544 1 5.57736 74.2184 53.244 0.0667196
2121 1 6.36769 75.4062 51.279 0.0848923
2543 1 4.86411 73.3297 51.9161 0.0656071
1811 1 58.9579 71.6418 52.0309 0.0626699
1819 1 57.7577 71.5865 55.1866 0.111396
1816 2 58.6104 72.1939 54.8121 -0.20748
1818 1 58.1777 72.9446 54.1394 0.0892729
1817 1 58.9998 72.7174 55.6794 0.0779388
1814 1 60.6221 71.762 53.9614 0.059339
2758 2 59.6534 71.258 54.1138 -0.0808411
2207 1 -0.827798 37.4708 60.5434 0.0871554
2211 1 -0.481871 38.3156 58.019 0.0911129
2206 2 -1.65584 37.9394 59.9648 -0.179601
2210 2 -1.44803 38.2769 58.4968 -0.132549
2212 1 -2.2657 38.3358 57.8467 0.0930158
2208 1 -1.9078 38.8872 60.5424 0.087065
2451 1 42.0746 40.1199 58.1344 0.0970611
2420 2 58.0499 41.3256 61.1166 -0.157976
2421 1 58.0492 42.3871 61.2619 0.101258
2422 1 58.1656 40.7249 62.0025 0.118461
2714 3 45.9127 49.6546 58.5156 -0.0990231
2713 3 45.2949 48.8409 59.2104 -0.0936524
2721 3 50.4059 45.3991 63.9738 -0.111232
934 3 47.0511 51.9532 63.2487 -0.299741
935 3 46.4094 53.145 63.6546 -0.127998
2682 1 46.7625 51.977 62.3015 0.371282
2596 2 -1.91783 63.141 63.5436 -0.157649
2597 1 -1.28575 63.2973 64.3427 0.10177
2598 1 -1.47636 62.7687 62.6299 0.0937118
2531 2 15.5011 64.0832 64.1084 -0.162343
2618 3 18.7224 62.8212 62.4541 -0.11035
2619 3 17.8303 62.6656 61.5927 -0.11137
2533 1 16.3148 63.7499 63.5258 0.172075
1547 1 22.4774 59.9145 56.8053 0.478313
2688 1 29.4815 59.7451 60.6869 0.0821858
2689 1 30.2857 61.314 61.1805 0.0857505
2687 2 30.0544 60.2846 61.4676 -0.111666
2686 1 31.007 60.3389 63.3255 0.102624
2684 2 30.5265 59.7416 62.5801 -0.134748
2685 1 30.3225 58.7581 62.9033 0.0895313
1844 2 58.9494 62.214 58.1521 -0.064642
1853 1 57.4169 63.0729 60.2217 0.167374
1847 2 59.2057 61.9018 59.5848 -0.095023
1852 1 58.8817 63.8684 60.4834 0.128189
1850 2 58.4038 62.9116 60.5556 -0.268341
1849 1 59.0692 60.9118 59.9373 0.0794954
1851 1 58.3499 62.5636 61.5898 0.107769
1848 1 60.3142 62.0204 59.7041 0.054752
2599 2 77.6037 63.4155 63.5978 -0.078416
2603 1 75.7475 62.4346 62.7801 0.0847472
2602 2 76.8617 62.3307 62.6691 -0.205601
2604 1 77.1247 62.477 61.6145 0.09376
2605 1 77.127 61.2761 62.9063 0.0943058
1656 1 77.2361 63.3663 64.6251 0.0721147
2532 1 14.9209 64.8877 63.6714 0.086727
1854 2 59.0285 69.5914 58.5232 -0.14765
1883 3 55.5322 65.4257 59.4443 -0.142396
2806 2 56.7027 69.2848 58.7437 -0.123997
2813 1 53.345 68.359 58.1472 0.102039
2807 1 56.9241 68.5927 59.5403 0.116369
1884 3 56.6212 65.8051 59.8516 -0.157711
2812 2 54.2811 68.4198 58.7217 -0.232297
2814 1 54.3793 67.5081 59.3386 0.168477
2815 1 54.1446 69.2196 59.4301 0.0868085
2808 1 56.4763 70.2278 59.2609 0.0655351
1855 1 59.7075 70.3844 58.4062 0.0791369
1857 1 59.3025 68.8315 59.2239 0.092169
2739 1 69.4397 70.0515 61.8074 0.0926927
2741 2 71.6244 70.8806 61.7897 -0.0967439
2738 2 70.3797 69.929 62.3391 -0.144079
2740 1 70.1756 70.1879 63.346 0.082405
2735 2 70.8637 68.553 62.2235 0.0358017
2736 1 70.6683 66.4869 61.8248 0.138627
2731 2 71.3197 67.3173 62.1264 -0.172792
2832 3 71.6498 65.9437 58.5329 -0.118324
2742 1 71.9146 70.6038 60.7844 0.0942155
2600 1 77.3949 64.4374 63.243 0.0680393
2743 1 72.5079 70.7378 62.4212 0.0706575
2732 1 72.4036 67.1091 62.1964 0.109904
2632 1 27.2272 77.7609 57.9656 0.0893405
2629 1 30.21 77.9567 58.727 0.0927305
2630 2 28.1967 78.2039 58.2046 -0.123466
2626 2 29.2508 77.4885 58.5343 -0.131644
2628 1 29.2101 76.4421 58.6097 0.0967684
2744 2 71.1967 72.37 61.8467 -0.207792
2747 1 70.9152 72.6842 62.8566 0.0838006
2745 1 72.0063 73.0281 61.5806 0.0879889
2746 1 70.3472 72.5502 61.1652 0.0903785
2329 1 24.5142 40.3031 67.9502 0.114936
2018 1 26.3871 39.015 70.0827 0.0813192
2019 1 24.6041 39.1136 70.3991 0.082996
2017 2 25.3978 39.241 69.6925 -0.101065
2226 1 24.6474 38.5387 67.7982 0.256809
2328 2 25.1524 39.4149 68.1935 -0.308214
2225 1 26.1059 39.4741 67.6236 0.210398
2410 3 27.373 38.5473 66.3141 -0.134176
2411 3 28.5154 38.3766 66.8337 -0.106258
2413 3 38.7268 38.0673 65.6131 -0.105366
2412 3 38.8664 39.3255 65.7898 -0.106615
2321 2 36.4715 39.184 70.2228 -0.0798263
2322 1 37.4452 39.6473 70.0863 0.0717032
2324 2 36.1761 38.3203 68.9541 -0.279913
2327 1 35.0787 38.1244 68.9047 0.167367
2325 1 36.4963 38.8637 68.0673 0.148297
2323 1 35.7406 40.0015 70.3249 0.0675285
2515 3 50.1209 43.4083 65.5012 -0.052201
2516 3 50.7989 42.4467 64.952 -0.0808369
2308 3 13.8755 44.3429 67.4048 -0.087065
2307 3 14.055 45.0834 66.3931 -0.0867612
2678 1 50.7702 46.6457 65.0361 0.346604
2722 3 50.0301 45.9776 65.126 -0.268498
2539 1 63.1881 46.6041 66.2415 0.049933
2305 3 77.8323 45.9513 65.1611 -0.0868804
2306 3 77.7041 46.5773 66.2549 -0.0868495
2834 3 5.07593 55.7621 68.7973 -0.0907459
2835 3 4.81485 55.6928 70.031 -0.096753
2702 1 26.8254 53.1342 64.767 0.252613
2625 3 27.5179 51.7317 65.7588 -0.116196
2624 3 26.7178 51.9213 64.8319 -0.213823
2419 1 70.9173 55.724 69.4789 0.115089
2416 2 70.742 54.8453 68.8888 -0.171653
2417 1 69.9969 54.1968 69.3355 0.190513
2518 3 67.817 54.5405 70.9084 -0.117729
2517 3 67.9126 53.5254 70.1785 -0.118385
2575 1 5.74693 60.6173 70.9035 0.102085
2535 1 15.4875 62.4788 65.5723 0.177442
2534 2 15.1943 63.5534 65.5128 -0.235655
2537 1 14.1372 63.6518 65.7084 0.147779
2609 3 13.6939 62.3384 67.5639 -0.146144
2608 3 14.2597 61.2203 67.4818 -0.115404
2536 1 15.748 64.0954 66.3179 0.0976918
2613 3 21.4064 59.3454 69.3614 -0.215867
2563 1 20.8211 59.1157 70.3871 0.259113
2612 3 22.535 59.2973 69.8768 -0.138365
2674 1 25.9541 58.5382 70.5806 0.110463
2728 3 34.3488 64.3177 67.412 -0.0878245
2727 3 35.1932 63.811 66.6157 -0.0885427
2831 3 47.9371 64.2591 69.0009 -0.149015
2830 3 47.6931 63.4442 69.906 -0.142566
920 1 52.6271 62.8827 71.1167 0.0723386
2792 2 57.8045 64.2871 70.3007 -0.0769716
2793 1 58.7923 64.1338 69.7801 0.0660357
2796 1 56.7141 63.53 68.459 0.0816812
2795 2 56.5355 63.5272 69.544 -0.208582
2797 1 56.554 62.4811 69.8471 0.0872865
2798 1 55.6004 63.9925 69.8188 0.0755819
2622 3 8.67439 70.9851 67.6769 -0.135593
2623 3 8.83991 69.997 66.8751 -0.126122
2524 1 13.7962 65.5795 67.056 0.106675
2521 2 14.5984 66.0741 67.6228 -0.248389
2525 2 15.1965 67.2005 66.7618 -0.00883332
2528 2 14.8543 68.4679 66.9803 -0.171225
2523 1 14.2143 66.4939 68.5261 0.121887
2529 1 14.2203 68.7766 67.8126 0.107363
2522 1 15.3428 65.3198 67.9077 0.10172
2530 1 15.1022 69.2302 66.3024 0.104117
2526 1 15.8459 66.9994 65.8808 0.041599
2642 1 46.8837 68.6202 70.3161 0.103466
2641 1 46.7955 69.177 68.4796 0.107602
2639 2 47.3449 68.8464 69.3939 -0.196782
2640 1 47.905 69.9339 69.6198 0.0545952
2637 1 48.391 67.0064 70.0903 0.0605622
2636 2 48.2063 67.6125 69.2125 -0.0237973
2635 1 48.6257 67.6136 66.9103 0.0755361
2633 2 48.3268 67.0894 67.8957 -0.133651
2627 1 48.6887 66.0297 67.8955 0.13597
2776 1 51.4648 64.7018 70.3355 0.0533752
2775 2 50.6676 65.4502 70.4052 -0.0934093
2672 1 50.0504 65.2913 69.5188 0.102322
2772 2 51.2665 66.9137 70.3905 -0.116986
2665 1 52.045 66.7614 68.3388 0.0539256
2769 2 52.4243 66.9338 69.3319 -0.0767469
2774 1 50.5281 67.6471 70.1858 0.0611241
2766 1 52.5421 69.1765 68.973 0.0867609
2771 1 53.1392 66.1441 69.5651 0.0499286
2767 1 53.4376 68.6441 70.4532 0.153315
2765 2 53.1288 68.3523 69.4081 -0.230093
2768 1 54.0764 68.2438 68.8545 0.108761
2794 1 57.5467 65.3526 70.2251 0.092641
917 1 53.4373 65.1247 71.1023 0.053955
2557 1 7.89808 72.9399 67.187 0.170971
2621 3 5.21148 73.5396 65.5518 -0.125117
2620 3 5.83615 74.6357 65.585 -0.115009
2556 1 8.40172 72.0598 65.8317 0.167098
2555 2 7.8707 72.0552 66.7467 -0.210761
2558 1 6.87565 71.7761 66.5196 0.18839
410 3 1.11811 43.9287 73.8473 -0.165737
2248 1 -0.401998 43.9985 75.7822 0.110799
2275 1 2.74906 41.2309 74.0003 0.142396
2247 2 -1.48462 43.9584 75.6637 -0.100047
2255 1 -0.0348795 41.7009 74.7893 0.109554
2249 1 -1.81421 43.6286 76.6421 0.0539971
2253 2 -1.09531 41.5945 75.0602 -0.200818
2251 1 -1.56727 43.2014 73.5732 0.131328
2256 1 -1.15984 41.453 76.1387 0.0692517
2250 2 -1.86378 42.8967 74.57 -0.11374
2254 1 -1.48378 40.6571 74.594 0.0853394
392 1 2.454 42.3922 76.8095 0.0688225
391 2 2.87774 41.4156 76.8988 -0.0800751
2279 1 3.78737 39.7765 75.7138 0.154715
2277 1 4.52129 41.2676 73.7233 0.165074
2274 2 3.7281 41.5245 74.4282 -0.254309
2278 2 3.91162 40.8577 75.8324 -0.132749
2280 1 4.89879 40.977 76.2732 0.126845
2276 1 3.70504 42.622 74.5323 0.13001
2508 3 5.36616 38.4757 72.5217 -0.127357
2507 3 4.24329 38.7101 73.0941 -0.137583
2303 3 9.22699 38.7602 76.1592 -0.125385
2304 3 10.4169 38.4079 75.8164 -0.128528
2360 1 25.685 37.8629 76.2211 0.110317
2361 1 26.6334 38.2856 77.6179 0.106604
2252 1 26.6672 40.7396 76.5966 0.150024
2351 1 28.1849 40.9577 73.9163 0.0593343
2352 2 27.8708 39.3296 75.3907 -0.0907114
2355 2 26.5216 39.8533 76.0006 -0.123586
2356 1 25.8468 40.0938 75.2102 0.0646422
2358 2 25.9495 38.7018 76.8966 -0.21123
2359 1 25.0683 39.0504 77.4797 0.091571
2353 1 27.7076 38.5395 74.6248 0.0650393
2245 1 28.9918 41.2891 75.468 0.136999
2349 2 28.7788 40.4739 74.7322 -0.112734
2354 1 28.4668 38.8148 76.1741 0.0732599
2298 3 28.8643 41.3998 77.6348 -0.195879
2345 2 30.1656 39.9746 74.1879 -0.257655
2346 1 30.7331 39.4623 74.9808 0.177015
2348 1 30.7421 40.8302 73.8114 0.124407
2347 1 30.0738 39.2425 73.3505 0.13951
2385 1 30.3698 39.7643 77.5204 0.0986873
2379 2 32.5074 39.9948 77.8715 -0.260621
2382 1 32.5875 40.9386 77.3342 0.108594
2408 3 32.1632 38.2202 73.9735 -0.180667
2409 3 32.854 38.9373 74.7637 -0.192657
2381 1 32.8656 39.229 77.2018 0.150817
2312 1 35.2236 38.0735 74.2977 0.142486
2320 1 35.5582 37.6291 71.499 0.19467
2311 2 36.259 38.4041 74.1675 -0.235636
2318 2 36.4224 38.3075 71.5332 -0.166808
2314 1 36.5916 39.0018 75.0123 0.100408
2315 2 36.4088 39.2187 72.8114 -0.0870238
2316 1 35.5896 39.9129 72.7118 0.0883232
2317 1 37.3026 39.8343 72.8666 0.0594943
605 1 52.4805 39.5405 77.6868 0.0520889
2486 1 52.1347 39.6456 75.1825 0.0726405
603 1 53.0888 41.8388 76.6156 0.0776013
619 3 56.9545 42.8445 77.5922 -0.126126
2484 2 53.1668 39.1686 75.2581 -0.204917
2485 1 53.0394 38.3076 75.8986 0.0963346
2487 1 53.4285 38.7548 74.2746 0.120183
